"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 15 11:28:12 GMT 2023","Tue Aug 15 11:28:16 GMT 2023","3686","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalMenuLinksNavigateToCorrespondingPages","testExternalMenuLinksNavigateToCorrespondingPages",""
"broken","Tue Aug 15 11:39:20 GMT 2023","Tue Aug 15 11:39:44 GMT 2023","23759","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testSuggestEqualsSearchCriteria_ImageSearch","testSuggestEqualsSearchCriteria_ImageSearch",""
"broken","Tue Aug 15 11:49:39 GMT 2023","Tue Aug 15 11:50:03 GMT 2023","23683","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testScrollToNextPage","testScrollToNextPage",""
"passed","Tue Aug 15 11:31:26 GMT 2023","Tue Aug 15 11:31:29 GMT 2023","3747","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:31:30 GMT 2023","Tue Aug 15 11:31:34 GMT 2023","3948","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:30:05 GMT 2023","Tue Aug 15 11:30:08 GMT 2023","3450","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testOurProductsText","testOurProductsText",""
"broken","Tue Aug 15 11:36:09 GMT 2023","Tue Aug 15 11:36:32 GMT 2023","23407","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testImageProxy_NewsPage","testImageProxy_NewsPage",""
"passed","Tue Aug 15 11:32:35 GMT 2023","Tue Aug 15 11:32:38 GMT 2023","3807","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testH2FontSizesSetAsStartPage","testH2FontSizesSetAsStartPage",""
"passed","Tue Aug 15 11:32:06 GMT 2023","Tue Aug 15 11:32:12 GMT 2023","6289","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testInstallWebLinkNavigateToCorrespondingPage","testInstallWebLinkNavigateToCorrespondingPage",""
"passed","Tue Aug 15 11:31:56 GMT 2023","Tue Aug 15 11:32:01 GMT 2023","4962","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testEmailLogoNavigatesToBaseURL","testEmailLogoNavigatesToBaseURL",""
"skipped","Tue Aug 15 11:41:30 GMT 2023","Tue Aug 15 11:41:30 GMT 2023","1","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testDeletedSeveralImagesFromFavorite_ImagePage","testDeletedSeveralImagesFromFavorite_ImagePage",""
"passed","Tue Aug 15 11:28:27 GMT 2023","Tue Aug 15 11:28:30 GMT 2023","3581","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFacebookIconNavigatesToFacebookWeb","testFacebookIconNavigatesToFacebookWeb",""
"passed","Tue Aug 15 11:29:01 GMT 2023","Tue Aug 15 11:29:06 GMT 2023","5057","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testWhoWeAreLinksNavigateToCorrespondingPages","testWhoWeAreLinksNavigateToCorrespondingPages",""
"broken","Tue Aug 15 11:58:05 GMT 2023","Tue Aug 15 11:58:19 GMT 2023","14101","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testSelectAnyNumberInPaging_WebPage","testSelectAnyNumberInPaging_WebPage",""
"broken","Tue Aug 15 11:44:50 GMT 2023","Tue Aug 15 11:45:13 GMT 2023","23403","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testLocalization_MusicPage","testLocalization_MusicPage",""
"passed","Tue Aug 15 11:31:44 GMT 2023","Tue Aug 15 11:31:50 GMT 2023","5976","Parallel Test Suite","Static pages tests","tests.header.VpnInstructionsTest","tests.header.VpnInstructionsTest","testVpnLogoNavigatesToBaseURL","testVpnLogoNavigatesToBaseURL",""
"broken","Tue Aug 15 11:55:42 GMT 2023","Tue Aug 15 11:56:05 GMT 2023","23295","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testSwitchToPreviousTrack","testSwitchToPreviousTrack",""
"broken","Tue Aug 15 11:41:02 GMT 2023","Tue Aug 15 11:41:25 GMT 2023","22858","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testRegionalSearch_VideoPage","testRegionalSearch_VideoPage",""
"broken","Tue Aug 15 11:31:58 GMT 2023","Tue Aug 15 11:32:21 GMT 2023","23365","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testTeleGuardIconNavigatesToTeleGuardPage_SearchPage","testTeleGuardIconNavigatesToTeleGuardPage_SearchPage",""
"passed","Tue Aug 15 11:32:44 GMT 2023","Tue Aug 15 11:32:50 GMT 2023","5736","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage",""
"broken","Tue Aug 15 11:40:38 GMT 2023","Tue Aug 15 11:41:01 GMT 2023","23279","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testPlayVideo_VideoPage","testPlayVideo_VideoPage",""
"passed","Tue Aug 15 11:33:58 GMT 2023","Tue Aug 15 11:34:04 GMT 2023","5586","Parallel Test Suite","Static pages tests","tests.footer.DonationTest","tests.footer.DonationTest","testH1TextsDonationPage","testH1TextsDonationPage",""
"passed","Tue Aug 15 11:25:14 GMT 2023","Tue Aug 15 11:25:19 GMT 2023","4870","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterAfterReloadPage_MainPage","testCharityQueryCounterAfterReloadPage_MainPage",""
"passed","Tue Aug 15 11:27:06 GMT 2023","Tue Aug 15 11:27:10 GMT 2023","3660","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Tue Aug 15 11:31:42 GMT 2023","Tue Aug 15 11:31:48 GMT 2023","6037","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLinksNavigateToCorrespondingPages","testVpnLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:30:46 GMT 2023","Tue Aug 15 11:30:54 GMT 2023","7526","Parallel Test Suite","Static pages tests","tests.footer.OurDatacenterTest","tests.footer.OurDatacenterTest","testHTML5VideoPlayer_Datacenter","testHTML5VideoPlayer_Datacenter",""
"passed","Tue Aug 15 11:33:49 GMT 2023","Tue Aug 15 11:33:53 GMT 2023","3963","Parallel Test Suite","Static pages tests","tests.footer.ImprintTest","tests.footer.ImprintTest","testImageSwisscowsIsDysplaed","testImageSwisscowsIsDysplaed",""
"passed","Tue Aug 15 11:27:34 GMT 2023","Tue Aug 15 11:27:38 GMT 2023","4049","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testQuestionAndAnswersWasOpened","testQuestionAndAnswersWasOpened",""
"passed","Tue Aug 15 11:32:25 GMT 2023","Tue Aug 15 11:32:29 GMT 2023","3853","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testAllIconsExistToSetAsStartPage","testAllIconsExistToSetAsStartPage",""
"passed","Tue Aug 15 11:28:52 GMT 2023","Tue Aug 15 11:28:56 GMT 2023","4051","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testH1text","testH1text",""
"broken","Tue Aug 15 11:40:42 GMT 2023","Tue Aug 15 11:41:05 GMT 2023","23265","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testClickSearchCriteriaInRelatedSearch_WebPage","testClickSearchCriteriaInRelatedSearch_WebPage",""
"broken","Tue Aug 15 11:27:58 GMT 2023","Tue Aug 15 11:28:23 GMT 2023","24485","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testSuggestEqualsSearchCriteria","testSuggestEqualsSearchCriteria",""
"broken","Tue Aug 15 11:34:30 GMT 2023","Tue Aug 15 11:34:54 GMT 2023","24045","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testAnyNumberInPaging_NewsPage","testAnyNumberInPaging_NewsPage",""
"broken","Tue Aug 15 11:39:01 GMT 2023","Tue Aug 15 11:39:24 GMT 2023","23580","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testCheckboxNoRemindMe_VideoPage","testCheckboxNoRemindMe_VideoPage",""
"passed","Tue Aug 15 11:25:14 GMT 2023","Tue Aug 15 11:25:19 GMT 2023","5228","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testAppStoreIconNavigatesToAppStoreWeb","testAppStoreIconNavigatesToAppStoreWeb",""
"passed","Tue Aug 15 11:34:24 GMT 2023","Tue Aug 15 11:34:28 GMT 2023","4575","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testMakeDefaultSearchLinksNavigateToCorrespondingPages","testMakeDefaultSearchLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:30:01 GMT 2023","Tue Aug 15 11:30:06 GMT 2023","4693","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"broken","Tue Aug 15 11:59:32 GMT 2023","Tue Aug 15 11:59:56 GMT 2023","23742","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testTextOfAdvertising_WebPage","testTextOfAdvertising_WebPage",""
"broken","Tue Aug 15 11:57:41 GMT 2023","Tue Aug 15 11:58:04 GMT 2023","23218","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testSearchFieldDidYouMeanMessage_webPage","testSearchFieldDidYouMeanMessage_webPage",""
"passed","Tue Aug 15 11:30:06 GMT 2023","Tue Aug 15 11:30:13 GMT 2023","7272","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testCharityProjectLinksNavigateToCorrespondingPages","testCharityProjectLinksNavigateToCorrespondingPages",""
"broken","Tue Aug 15 11:43:39 GMT 2023","Tue Aug 15 11:44:02 GMT 2023","23276","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testHoverTextsRelatedSearch_WebPage","testHoverTextsRelatedSearch_WebPage",""
"passed","Tue Aug 15 11:32:26 GMT 2023","Tue Aug 15 11:32:29 GMT 2023","3342","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testThemeMenuTexts","testThemeMenuTexts",""
"passed","Tue Aug 15 11:30:54 GMT 2023","Tue Aug 15 11:30:59 GMT 2023","5095","Parallel Test Suite","Static pages tests","tests.footer.OurDatacenterTest","tests.footer.OurDatacenterTest","testLinksColorsDataCenterPage","testLinksColorsDataCenterPage",""
"passed","Tue Aug 15 11:27:20 GMT 2023","Tue Aug 15 11:27:24 GMT 2023","3965","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testPopupGoogleInstallIsDysplaed","testPopupGoogleInstallIsDysplaed",""
"passed","Tue Aug 15 11:28:52 GMT 2023","Tue Aug 15 11:28:55 GMT 2023","2739","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testHeartIconMessageIsDysplaed_MainPage","testHeartIconMessageIsDysplaed_MainPage",""
"passed","Tue Aug 15 11:28:48 GMT 2023","Tue Aug 15 11:28:52 GMT 2023","3607","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testHamburgerMenuLinksTexts","testHamburgerMenuLinksTexts",""
"broken","Tue Aug 15 11:55:49 GMT 2023","Tue Aug 15 11:56:03 GMT 2023","14112","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testPreviousButtonInPaging_WebPage","testPreviousButtonInPaging_WebPage",""
"passed","Tue Aug 15 11:29:42 GMT 2023","Tue Aug 15 11:29:46 GMT 2023","4313","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:33:01 GMT 2023","Tue Aug 15 11:33:07 GMT 2023","6700","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"passed","Tue Aug 15 11:31:21 GMT 2023","Tue Aug 15 11:31:25 GMT 2023","4869","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testLinksColorsVpnPage","testLinksColorsVpnPage",""
"broken","Tue Aug 15 11:58:20 GMT 2023","Tue Aug 15 11:58:43 GMT 2023","23241","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testSuggestEqualsSearchCriteria_WebSearch","testSuggestEqualsSearchCriteria_WebSearch",""
"passed","Tue Aug 15 11:30:36 GMT 2023","Tue Aug 15 11:30:45 GMT 2023","8899","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLoginUserAndNicknameIsDysplaed","testLoginUserAndNicknameIsDysplaed",""
"passed","Tue Aug 15 11:30:19 GMT 2023","Tue Aug 15 11:30:28 GMT 2023","8159","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testHTML5VideoPlayerCharity","testHTML5VideoPlayerCharity",""
"broken","Tue Aug 15 11:40:13 GMT 2023","Tue Aug 15 11:40:37 GMT 2023","23621","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testPlayVideoFromSideList","testPlayVideoFromSideList",""
"passed","Tue Aug 15 11:25:02 GMT 2023","Tue Aug 15 11:25:09 GMT 2023","6943","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","tesThemeChanged","tesThemeChanged",""
"passed","Tue Aug 15 11:32:15 GMT 2023","Tue Aug 15 11:32:20 GMT 2023","5366","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLinksNavigateToCorrespondingPages","testVpnLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:31:02 GMT 2023","Tue Aug 15 11:31:06 GMT 2023","4008","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:33:16 GMT 2023","Tue Aug 15 11:33:22 GMT 2023","5754","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testStartLoginAndInstallAndSupportButtonsColorsWhenHover_EmailPage","testStartLoginAndInstallAndSupportButtonsColorsWhenHover_EmailPage",""
"broken","Tue Aug 15 12:00:12 GMT 2023","Tue Aug 15 12:00:36 GMT 2023","23765","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testWebResultsEqualsSearchCriteria","testWebResultsEqualsSearchCriteria",""
"passed","Tue Aug 15 11:31:44 GMT 2023","Tue Aug 15 11:31:48 GMT 2023","3969","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:25:02 GMT 2023","Tue Aug 15 11:25:05 GMT 2023","3004","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtSwisscowsPage","testOpenVersionTxtSwisscowsPage",""
"broken","Tue Aug 15 11:50:05 GMT 2023","Tue Aug 15 11:50:29 GMT 2023","23686","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenImageInTheImageWidget_WebPage","testOpenImageInTheImageWidget_WebPage",""
"passed","Tue Aug 15 11:29:11 GMT 2023","Tue Aug 15 11:29:15 GMT 2023","4250","Parallel Test Suite","Static pages tests","tests.footer.MediaEducationTest","tests.footer.MediaEducationTest","testH2TextsMediaEducationPage","testH2TextsMediaEducationPage",""
"passed","Tue Aug 15 11:42:18 GMT 2023","Tue Aug 15 11:42:20 GMT 2023","1594","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testError404PageNotFound","testError404PageNotFound",""
"passed","Tue Aug 15 11:27:50 GMT 2023","Tue Aug 15 11:27:55 GMT 2023","4766","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Tue Aug 15 11:25:09 GMT 2023","Tue Aug 15 11:25:13 GMT 2023","3421","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAllImagesAndTextsIsDisplayedWhySwisscowsBlock_MainPage","testAllImagesAndTextsIsDisplayedWhySwisscowsBlock_MainPage",""
"passed","Tue Aug 15 11:32:38 GMT 2023","Tue Aug 15 11:32:43 GMT 2023","5504","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage",""
"passed","Tue Aug 15 11:33:35 GMT 2023","Tue Aug 15 11:33:39 GMT 2023","3592","Parallel Test Suite","Static pages tests","tests.footer.PrivacyPolicyTest","tests.footer.PrivacyPolicyTest","testLinksColorsPrivacyPolicyPage","testLinksColorsPrivacyPolicyPage",""
"broken","Tue Aug 15 11:42:39 GMT 2023","Tue Aug 15 11:43:02 GMT 2023","23232","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testSuggestEqualsSearchCriteria_VideoSearch","testSuggestEqualsSearchCriteria_VideoSearch",""
"broken","Tue Aug 15 11:52:56 GMT 2023","Tue Aug 15 11:53:20 GMT 2023","23215","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenTrackersInPreview_WebPage","testOpenTrackersInPreview_WebPage",""
"passed","Tue Aug 15 11:27:19 GMT 2023","Tue Aug 15 11:27:24 GMT 2023","4740","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Tue Aug 15 11:32:30 GMT 2023","Tue Aug 15 11:32:34 GMT 2023","4647","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testDragLinkNavigateToCorrespondingPage","testDragLinkNavigateToCorrespondingPage",""
"broken","Tue Aug 15 11:56:58 GMT 2023","Tue Aug 15 11:57:24 GMT 2023","25167","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testAddTrackInTheFavorite","testAddTrackInTheFavorite",""
"passed","Tue Aug 15 11:27:11 GMT 2023","Tue Aug 15 11:27:14 GMT 2023","3516","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Tue Aug 15 11:33:22 GMT 2023","Tue Aug 15 11:33:28 GMT 2023","5852","Parallel Test Suite","Static pages tests","tests.footer.DonationTest","tests.footer.DonationTest","testAllImageExistDonationPage","testAllImageExistDonationPage",""
"failed","Tue Aug 15 11:42:20 GMT 2023","Tue Aug 15 11:42:23 GMT 2023","3514","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testError450RequestIsBlocked_WebPage","testError450RequestIsBlocked_WebPage",""
"passed","Tue Aug 15 11:27:39 GMT 2023","Tue Aug 15 11:27:42 GMT 2023","3464","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Tue Aug 15 11:27:48 GMT 2023","Tue Aug 15 11:27:51 GMT 2023","3590","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testServicesBlockLinksNavigateToCorrespondingPages","testServicesBlockLinksNavigateToCorrespondingPages",""
"broken","Tue Aug 15 11:49:17 GMT 2023","Tue Aug 15 11:49:41 GMT 2023","23599","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenAdvertising_WebPage","testOpenAdvertising_WebPage",""
"passed","Tue Aug 15 11:25:18 GMT 2023","Tue Aug 15 11:25:23 GMT 2023","5497","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAnswersTextsMainPage","testAnswersTextsMainPage",""
"broken","Tue Aug 15 11:36:07 GMT 2023","Tue Aug 15 11:36:31 GMT 2023","23554","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testNextButtonInSideView_ImagePage","testNextButtonInSideView_ImagePage",""
"passed","Tue Aug 15 11:32:08 GMT 2023","Tue Aug 15 11:32:14 GMT 2023","5647","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLinksNavigateToCorrespondingPages","testVpnLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:33:52 GMT 2023","Tue Aug 15 11:33:58 GMT 2023","5832","Parallel Test Suite","Static pages tests","tests.footer.DonationTest","tests.footer.DonationTest","testH1ColorsDonationPage","testH1ColorsDonationPage",""
"broken","Tue Aug 15 11:27:31 GMT 2023","Tue Aug 15 11:27:54 GMT 2023","23439","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalFooterSearchLinksNavigateToCorrespondingPages","testExternalFooterSearchLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:28:06 GMT 2023","Tue Aug 15 11:28:12 GMT 2023","5697","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalMenuLinksNavigateToCorrespondingPages","testExternalMenuLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:32:54 GMT 2023","Tue Aug 15 11:33:00 GMT 2023","6279","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"broken","Tue Aug 15 11:51:19 GMT 2023","Tue Aug 15 11:51:43 GMT 2023","23779","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenNewsInTheNewsWidget_WebPage","testOpenNewsInTheNewsWidget_WebPage",""
"passed","Tue Aug 15 11:31:26 GMT 2023","Tue Aug 15 11:31:32 GMT 2023","5919","Parallel Test Suite","Static pages tests","tests.header.VpnInstructionsTest","tests.header.VpnInstructionsTest","testH2TextsVpnInstructionsPage","testH2TextsVpnInstructionsPage",""
