"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 15 11:31:08 GMT 2023","Tue Aug 15 11:31:13 GMT 2023","4534","Parallel Test Suite","Static pages tests","tests.footer.PrivacyPolicyTest","tests.footer.PrivacyPolicyTest","testLinksColorsPrivacyPolicyPage","testLinksColorsPrivacyPolicyPage",""
"passed","Tue Aug 15 11:29:03 GMT 2023","Tue Aug 15 11:29:10 GMT 2023","7333","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testH2TextsEmailPage","testH2TextsEmailPage",""
"passed","Tue Aug 15 11:28:12 GMT 2023","Tue Aug 15 11:28:16 GMT 2023","4425","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:27:34 GMT 2023","Tue Aug 15 11:27:44 GMT 2023","10548","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLoginUserAndNicknameIsDysplaed","testLoginUserAndNicknameIsDysplaed",""
"passed","Tue Aug 15 11:28:20 GMT 2023","Tue Aug 15 11:28:25 GMT 2023","5229","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testLinksColorsVpnPage","testLinksColorsVpnPage",""
"broken","Tue Aug 15 11:47:15 GMT 2023","Tue Aug 15 11:47:39 GMT 2023","23664","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenAdvertising_WebPage","testOpenAdvertising_WebPage",""
"broken","Tue Aug 15 11:40:11 GMT 2023","Tue Aug 15 11:40:34 GMT 2023","23502","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testScrollToNextPage_VideoPage","testScrollToNextPage_VideoPage",""
"passed","Tue Aug 15 11:26:55 GMT 2023","Tue Aug 15 11:26:58 GMT 2023","3575","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testOurProductsText","testOurProductsText",""
"passed","Tue Aug 15 11:28:07 GMT 2023","Tue Aug 15 11:28:11 GMT 2023","4254","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"broken","Tue Aug 15 11:36:44 GMT 2023","Tue Aug 15 11:37:08 GMT 2023","23436","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testSelectAnyQueryFromRelatedSearch_ImagePage","testSelectAnyQueryFromRelatedSearch_ImagePage",""
"passed","Tue Aug 15 11:24:42 GMT 2023","Tue Aug 15 11:24:47 GMT 2023","4639","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEmailIconNavigatesToEmailWebPage","testEmailIconNavigatesToEmailWebPage",""
"passed","Tue Aug 15 11:28:13 GMT 2023","Tue Aug 15 11:28:19 GMT 2023","6137","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testInstructionLinkNavigateToCorrespondingPage","testInstructionLinkNavigateToCorrespondingPage",""
"passed","Tue Aug 15 11:30:40 GMT 2023","Tue Aug 15 11:30:46 GMT 2023","6267","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testOrderByButtonsColorsWhenHover_EmailPage","testOrderByButtonsColorsWhenHover_EmailPage",""
"passed","Tue Aug 15 11:30:25 GMT 2023","Tue Aug 15 11:30:32 GMT 2023","6960","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"broken","Tue Aug 15 11:33:05 GMT 2023","Tue Aug 15 11:33:28 GMT 2023","23675","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testImageInResultEqualsImageInSideView_ImagePage","testImageInResultEqualsImageInSideView_ImagePage",""
"failed","Tue Aug 15 11:27:18 GMT 2023","Tue Aug 15 11:27:26 GMT 2023","8070","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testTwitterIconNavigatesToTwitterWeb","testTwitterIconNavigatesToTwitterWeb",""
"passed","Tue Aug 15 11:25:08 GMT 2023","Tue Aug 15 11:25:13 GMT 2023","5068","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalMenuLinksNavigateToCorrespondingPages","testExternalMenuLinksNavigateToCorrespondingPages",""
"skipped","Tue Aug 15 11:39:25 GMT 2023","Tue Aug 15 11:39:25 GMT 2023","0","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testDeleteImageFromFavorite_ImagePage_ImagePage","testDeleteImageFromFavorite_ImagePage_ImagePage",""
"passed","Tue Aug 15 11:21:50 GMT 2023","Tue Aug 15 11:21:54 GMT 2023","4441","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","tesThemeOfBodyChanged","tesThemeOfBodyChanged",""
"broken","Tue Aug 15 11:57:37 GMT 2023","Tue Aug 15 11:58:00 GMT 2023","23608","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testTextOfAdvertising_WebPage","testTextOfAdvertising_WebPage",""
"broken","Tue Aug 15 11:35:12 GMT 2023","Tue Aug 15 11:35:36 GMT 2023","24121","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testPreviousButtonInPaging_NewsPage","testPreviousButtonInPaging_NewsPage",""
"broken","Tue Aug 15 11:51:21 GMT 2023","Tue Aug 15 11:51:45 GMT 2023","23559","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testSuggestEqualsSearchCriteria","testSuggestEqualsSearchCriteria",""
"passed","Tue Aug 15 11:31:19 GMT 2023","Tue Aug 15 11:31:24 GMT 2023","4325","Parallel Test Suite","Static pages tests","tests.footer.ImprintTest","tests.footer.ImprintTest","tesEmailLinkColorImprintPage","tesEmailLinkColorImprintPage",""
"passed","Tue Aug 15 11:24:17 GMT 2023","Tue Aug 15 11:24:21 GMT 2023","4020","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testQuestionAndAnswersWasOpened","testQuestionAndAnswersWasOpened",""
"broken","Tue Aug 15 11:32:23 GMT 2023","Tue Aug 15 11:32:47 GMT 2023","24461","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testCancelFilter_WebPage","testCancelFilter_WebPage",""
"passed","Tue Aug 15 11:30:07 GMT 2023","Tue Aug 15 11:30:12 GMT 2023","4913","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testH2TextsSetAsStartPage","testH2TextsSetAsStartPage",""
"passed","Tue Aug 15 11:30:47 GMT 2023","Tue Aug 15 11:30:54 GMT 2023","7212","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"passed","Tue Aug 15 11:28:44 GMT 2023","Tue Aug 15 11:28:51 GMT 2023","6912","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:28:59 GMT 2023","Tue Aug 15 11:29:12 GMT 2023","13438","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testTeleGardIconNavigatesToTeleGardWebPage","testTeleGardIconNavigatesToTeleGardWebPage",""
"broken","Tue Aug 15 11:35:32 GMT 2023","Tue Aug 15 11:35:55 GMT 2023","23390","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testRegionalSearch_ImagePage","testRegionalSearch_ImagePage",""
"passed","Tue Aug 15 11:29:32 GMT 2023","Tue Aug 15 11:29:42 GMT 2023","10064","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage",""
"broken","Tue Aug 15 11:40:18 GMT 2023","Tue Aug 15 11:40:44 GMT 2023","25898","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testAddAfterDeleteSeveralTracksFromFavorite","testAddAfterDeleteSeveralTracksFromFavorite",""
"passed","Tue Aug 15 11:27:45 GMT 2023","Tue Aug 15 11:27:51 GMT 2023","5560","Parallel Test Suite","Static pages tests","tests.footer.ContactUsTest","tests.footer.ContactUsTest","testPrivacyPolicyLinkNavigateToCorrespondingPages","testPrivacyPolicyLinkNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:30:59 GMT 2023","Tue Aug 15 11:31:06 GMT 2023","6903","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"passed","Tue Aug 15 11:21:42 GMT 2023","Tue Aug 15 11:21:50 GMT 2023","7224","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","tesThemeChanged","tesThemeChanged",""
"passed","Tue Aug 15 11:27:57 GMT 2023","Tue Aug 15 11:28:02 GMT 2023","4123","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:24:02 GMT 2023","Tue Aug 15 11:24:06 GMT 2023","3658","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testPopupGoogleInstallIsDysplaed","testPopupGoogleInstallIsDysplaed",""
"broken","Tue Aug 15 11:23:25 GMT 2023","Tue Aug 15 11:23:48 GMT 2023","23093","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHomePageBannerClickableAndRedirectToCorrespondingPage","testHomePageBannerClickableAndRedirectToCorrespondingPage",""
"passed","Tue Aug 15 11:28:44 GMT 2023","Tue Aug 15 11:28:54 GMT 2023","10109","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLinksNavigateToCorrespondingPages","testVpnLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:31:14 GMT 2023","Tue Aug 15 11:31:21 GMT 2023","6922","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"passed","Tue Aug 15 11:26:53 GMT 2023","Tue Aug 15 11:27:03 GMT 2023","9534","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testCharityProjectLinksNavigateToCorrespondingPages","testCharityProjectLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:24:19 GMT 2023","Tue Aug 15 11:24:24 GMT 2023","4595","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Tue Aug 15 11:28:46 GMT 2023","Tue Aug 15 11:28:54 GMT 2023","7738","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testAllImageExist","testAllImageExist",""
"passed","Tue Aug 15 11:29:45 GMT 2023","Tue Aug 15 11:29:49 GMT 2023","3438","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testTopMenuLinkAmount","testTopMenuLinkAmount",""
"passed","Tue Aug 15 11:23:53 GMT 2023","Tue Aug 15 11:23:58 GMT 2023","4485","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Tue Aug 15 11:27:00 GMT 2023","Tue Aug 15 11:27:05 GMT 2023","4710","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:27:51 GMT 2023","Tue Aug 15 11:27:57 GMT 2023","6570","Parallel Test Suite","Static pages tests","tests.footer.OurDatacenterTest","tests.footer.OurDatacenterTest","testOurDatacenterLinksNavigateToCorrespondingPages","testOurDatacenterLinksNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:25:40 GMT 2023","Tue Aug 15 11:25:43 GMT 2023","3436","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testHeartIconMessageIsDysplaed_MainPage","testHeartIconMessageIsDysplaed_MainPage",""
"broken","Tue Aug 15 11:36:04 GMT 2023","Tue Aug 15 11:36:28 GMT 2023","23464","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testClickMoreVideoButtonInVideoWidget_WebPage","testClickMoreVideoButtonInVideoWidget_WebPage",""
"passed","Tue Aug 15 11:27:37 GMT 2023","Tue Aug 15 11:27:45 GMT 2023","7905","Parallel Test Suite","Static pages tests","tests.footer.OurDatacenterTest","tests.footer.OurDatacenterTest","testHTML5VideoPlayer_Datacenter","testHTML5VideoPlayer_Datacenter",""
"broken","Tue Aug 15 11:55:05 GMT 2023","Tue Aug 15 11:55:30 GMT 2023","25762","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testAddTrackInTheFavorite","testAddTrackInTheFavorite",""
"passed","Tue Aug 15 11:27:29 GMT 2023","Tue Aug 15 11:27:40 GMT 2023","11109","Parallel Test Suite","Static pages tests","tests.footer.ContactUsTest","tests.footer.ContactUsTest","testContactUsButtonNavigateToCorrespondingPages","testContactUsButtonNavigateToCorrespondingPages",""
"passed","Tue Aug 15 11:24:21 GMT 2023","Tue Aug 15 11:24:25 GMT 2023","3469","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testQuestionsTextsMainPage","testQuestionsTextsMainPage",""
"broken","Tue Aug 15 11:34:51 GMT 2023","Tue Aug 15 11:35:15 GMT 2023","24034","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testClickMoreImageButtonInImageWidget_WebPage","testClickMoreImageButtonInImageWidget_WebPage",""
"passed","Tue Aug 15 11:30:15 GMT 2023","Tue Aug 15 11:30:23 GMT 2023","8485","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage",""
